encryptedHexCardNo,dateTimeTransaction,merchantCategoryCode,transactionAmount,latitude,longitude,cardBalance,is_fraud
3598010000000000.0,19-08-2020 20:45,"fraud_Torp, Muller and Borer",4.08,35.558,-77.2566,45059.25,0
2229820000000000.0,13-11-2020 12:35,fraud_Kutch-Ferry,16.87,30.2508,-89.6011,35197.73,0
4900630000000.0,27-11-2020 07:09,"fraud_Stokes, Christiansen and Sipes",39.88,33.9056,-118.0818,42275.42,0
4.90663e+18,17-07-2020 04:50,"fraud_Raynor, Reinger and Hagenes",56.04,24.6557,-81.3824,8090.0,0
4837000000000000.0,07-11-2020 14:48,"fraud_Haley, Batz and Auer",30.09,46.0062,-86.2555,42222.97,0
3577580000000000.0,15-08-2020 22:35,fraud_Conroy Ltd,200.91,41.0935,-81.0425,32958.34,0
30153500000000.0,02-11-2020 06:31,fraud_Pacocha-O'Reilly,61.49,31.8287,-99.427,3252.98,0
3579200000000000.0,20-12-2020 19:36,fraud_Reichel Inc,77.09,44.9437,-91.0294,3859.37,0
3559680000000000.0,14-12-2020 16:30,fraud_Fahey Inc,19.18,43.7893,-75.4156,21244.53,0
30074700000000.0,15-12-2020 01:40,fraud_Keeling-Crist,6.19,37.9931,-100.9893,35876.11,0
4.39097e+18,01-09-2020 16:58,fraud_Daugherty LLC,83.55,35.6174,-97.5583,20535.34,0
4446370000000000.0,24-06-2020 04:21,fraud_Vandervort-Funk,89.06,37.9073,-75.5089,38433.06,0
4.74288e+18,09-11-2020 11:07,"fraud_Raynor, Reinger and Hagenes",56.71,20.0271,-155.3697,50025.18,0
3517530000000000.0,26-08-2020 18:27,"fraud_Herman, Treutel and Dickens",7.27,41.1573,-88.0619,31780.77,0
3506040000000000.0,18-09-2020 04:06,fraud_Miller-Harris,212.69,38.1372,-81.5962,41156.24,0
4254070000000000.0,10-07-2020 07:17,"fraud_Wiza, Schaden and Stark",104.86,42.0737,-78.0594,49484.84,0
377550000000000.0,24-08-2020 12:47,fraud_Skiles LLC,18.42,44.0948,-70.239,40165.43,0
4451440000000000.0,09-11-2020 15:35,fraud_Runte-Mohr,2.52,34.4596,-93.6743,9479.33,0
3533180000000000.0,14-09-2020 08:49,"fraud_Romaguera, Cruickshank and Greenholt",2.23,40.8731,-96.1528,5755.71,0
4364010000000000.0,14-08-2020 20:31,fraud_Morissette PLC,2.32,39.5483,-119.7957,34144.69,0
4859530000000000.0,30-10-2020 05:44,fraud_Hudson-Ratke,128.08,42.0716,-75.0152,6856.77,0
4824020000000000.0,05-07-2020 21:44,fraud_Frami Group,21.62,31.9907,-96.9837,5754.95,0
6011930000000000.0,09-07-2020 09:49,fraud_Cartwright-Harris,103.02,44.2541,-68.5565,21465.54,0
2712210000000000.0,31-08-2020 21:46,fraud_Donnelly LLC,5.22,30.4066,-91.1468,16574.09,0
583699000000.0,14-10-2020 12:02,fraud_Medhurst Inc,14.55,44.3481,-89.1101,14228.44,0
3556610000000000.0,05-12-2020 11:25,fraud_Bauch-Raynor,87.27,29.0393,-95.4401,47444.19,0
371034000000000.0,18-10-2020 11:11,"fraud_Schmeler, Bashirian and Price",17.62,40.0235,-120.7986,43428.7,0
38580500000000.0,18-12-2020 23:53,"fraud_Hermiston, Pacocha and Smith",9.79,48.8856,-103.0098,47271.23,0
4988300000000.0,22-11-2020 07:37,fraud_Barton Inc,116.17,41.4575,-74.1659,10872.86,0
30235000000000.0,23-08-2020 17:55,fraud_Gulgowski LLC,78.69,43.9446,-88.0911,13035.38,0
213164000000000.0,09-08-2020 14:20,fraud_Kihn-Schuster,51.58,33.141,-82.515,20696.93,0
4396680000000.0,06-10-2020 13:04,fraud_Kirlin and Sons,63.8,36.2815,-115.1482,9870.99,0
180056000000000.0,09-11-2020 12:43,fraud_Mohr Inc,6.19,43.4269,-85.2924,14888.33,0
30235400000000.0,31-08-2020 11:06,fraud_Spinka Inc,82.7,38.5072,-81.89,47792.9,0
4.97353e+18,06-12-2020 02:37,fraud_Jast Ltd,5.9,35.8312,-94.1187,33935.34,0
4.85585e+18,14-07-2020 02:30,fraud_Cummings LLC,62.04,44.8232,-89.1665,31983.69,0
4713460000000000.0,11-10-2020 22:06,fraud_Dare-Gibson,74.24,45.7084,-101.1546,25952.2,0
30044300000000.0,22-10-2020 23:07,fraud_Friesen-Ortiz,77.15,26.4722,-81.8122,38155.21,0
2475090000000000.0,15-09-2020 10:17,fraud_Turner and Sons,144.38,44.2378,-95.2739,13264.81,0
213112000000000.0,28-11-2020 18:58,fraud_Breitenberg-Hermiston,138.69,34.0326,-82.2027,17945.37,0
60490596305.0,07-12-2020 10:29,fraud_Wiza LLC,284.62,34.8838,-90.7666,38037.75,0
4755700000000.0,27-07-2020 21:10,"fraud_Kuhic, Bins and Pfeffer",38.33,32.9643,-96.6012,38004.79,0
6011720000000000.0,14-12-2020 12:49,fraud_Dickinson Ltd,108.63,46.1966,-118.9017,2709.09,0
4.79263e+18,04-08-2020 04:48,fraud_Doyle Ltd,202.24,38.9462,-94.9714,47482.1,0
4642890000000.0,24-11-2020 23:55,"fraud_McLaughlin, Armstrong and Koepp",2926.67,40.7491,-95.038,23381.27,0
4079770000000.0,21-12-2020 01:09,fraud_Lesch Ltd,21.15,44.6255,-116.4493,16786.26,0
3506590000000000.0,11-07-2020 14:56,fraud_Kris-Kertzmann,7.63,38.577,-90.5255,10751.52,0
342952000000000.0,24-07-2020 06:10,fraud_Strosin-Cruickshank,90.83,42.0158,-73.2913,40148.11,0
3593120000000000.0,13-11-2020 06:09,fraud_Harber Inc,78.75,44.4971,-67.9503,47346.08,0
4.74288e+18,18-09-2020 07:48,"fraud_Moore, Dibbert and Koepp",6.09,20.0271,-155.3697,14502.27,0
5501080000000000.0,13-08-2020 09:43,fraud_Botsford Ltd,8.52,41.1464,-81.5107,36128.4,0
3514870000000000.0,26-07-2020 18:06,"fraud_Monahan, Hermann and Johns",3.9,32.9396,-105.8189,21567.51,0
345934000000000.0,30-06-2020 13:48,fraud_Ruecker-Mayert,16.23,38.4121,-75.2811,13425.92,0
4446370000000000.0,28-06-2020 15:47,fraud_Hamill-D'Amore,76.79,37.9073,-75.5089,37474.55,0
3551220000000000.0,29-09-2020 15:34,"fraud_Dare, Fritsch and Zboncak",41.38,44.232,-74.4905,30077.91,0
375534000000000.0,01-11-2020 09:27,fraud_Lynch Ltd,132.16,38.4207,-79.4629,40301.73,0
213157000000000.0,31-10-2020 14:47,"fraud_Swaniawski, Nitzsche and Welch",37.79,34.1556,-118.2322,30360.7,0
4841310000000000.0,20-07-2020 18:15,fraud_Dibbert and Sons,74.04,43.7185,-72.4439,36940.53,0
561943000000.0,21-06-2020 17:32,fraud_Goldner-Lemke,13.43,38.9087,-77.0414,29771.3,0
3585740000000000.0,08-11-2020 20:15,fraud_Carroll PLC,72.29,34.2956,-99.7494,26465.84,0
4683520000000000.0,21-12-2020 05:29,fraud_Bernhard Inc,68.84,33.9143,-118.3493,45975.91,0
4294040000000000.0,10-12-2020 21:23,fraud_Terry Ltd,12.34,33.413,-81.69,10527.75,0
4613310000000.0,11-08-2020 22:50,fraud_Wuckert-Goldner,88.82,35.9946,-81.7266,3103.42,0
4.51283e+18,23-08-2020 14:18,fraud_Carroll PLC,22.37,39.8936,-79.7856,21815.59,0
213174000000000.0,11-10-2020 00:44,"fraud_Streich, Hansen and Veum",52.55,39.4015,-75.8654,21629.25,0
36722700000000.0,29-08-2020 00:43,fraud_Dach-Nader,107.58,33.2887,-111.0985,26333.94,0
3558880000000000.0,21-07-2020 19:39,fraud_Schmidt-Larkin,107.48,35.2563,-111.95,16298.7,0
30118400000000.0,14-10-2020 19:37,fraud_Pouros-Conroy,2.2,40.4109,-74.238,40409.52,0
4640400000000.0,30-08-2020 23:13,fraud_Homenick LLC,41.24,30.6576,-91.6264,9478.67,0
4335530000000000.0,12-08-2020 03:51,"fraud_Schultz, Simonis and Little",314.26,38.3511,-91.4867,11618.87,1
4.40001e+18,20-11-2020 08:04,fraud_Lockman Ltd,80.94,41.4972,-98.7858,40428.5,0
2252060000000000.0,27-07-2020 15:53,fraud_Kuhn Group,55.17,44.6437,-90.1031,32771.35,0
501803000000.0,26-08-2020 01:58,"fraud_Goldner, Kovacek and Abbott",114.52,41.5403,-122.9366,36653.36,0
4377340000000000.0,14-12-2020 12:38,"fraud_Okuneva, Schneider and Rau",8.09,36.115,-84.0438,40805.66,0
340951000000000.0,08-08-2020 07:10,"fraud_Huel, Hammes and Witting",215.76,41.0442,-73.9609,49071.17,0
630469000000.0,14-11-2020 16:28,fraud_Champlin and Sons,110.16,45.671,-121.8686,16340.04,0
3502090000000000.0,27-07-2020 03:53,fraud_Rutherford-Mertz,41.47,39.0298,-77.0793,8285.92,0
6506120000000000.0,17-11-2020 17:55,"fraud_Baumbach, Strosin and Nicolas",3.88,32.2768,-95.3031,42908.89,0
30428200000000.0,23-06-2020 19:11,fraud_Crooks and Sons,76.09,40.3087,-76.2963,7887.05,0
30560600000000.0,22-12-2020 13:16,fraud_Dare-Marvin,78.3,40.4931,-91.8912,18040.31,0
373043000000000.0,15-09-2020 20:20,"fraud_Lesch, D'Amore and Brown",57.59,29.479,-95.9681,41686.28,0
4378990000000000.0,29-12-2020 13:59,fraud_Dooley-Thompson,4.23,43.9742,-71.1503,38377.36,0
4099710000000000.0,22-10-2020 18:13,fraud_Frami Group,104.67,38.2586,-78.4074,47243.46,0
30044300000000.0,17-12-2020 12:11,"fraud_Mosciski, Ziemann and Farrell",4.99,26.4722,-81.8122,28346.56,0
4.2929e+18,18-09-2020 21:28,fraud_Spencer PLC,105.01,45.8433,-113.8748,24362.84,0
30596500000000.0,22-12-2020 16:29,fraud_Runte-Mohr,4.32,39.8422,-105.1097,38158.62,0
4.58493e+18,05-12-2020 10:05,fraud_Gutmann Ltd,109.42,32.8463,-96.6972,37293.54,0
4377340000000000.0,20-09-2020 19:51,fraud_Schaefer Ltd,105.41,36.115,-84.0438,38938.47,0
2720430000000000.0,27-11-2020 17:02,"fraud_Lakin, Ferry and Beatty",35.6,44.0575,-69.9656,15086.2,0
4610050000000000.0,14-07-2020 20:37,fraud_Cartwright PLC,54.99,41.4798,-79.9403,12964.27,0
4990490000000.0,24-09-2020 08:00,fraud_Kuphal-Bartoletti,32.32,39.6967,-78.8031,23712.58,0
30044300000000.0,27-08-2020 18:00,fraud_Barton LLC,69.07,26.4722,-81.8122,35931.6,0
376262000000000.0,29-07-2020 02:56,"fraud_Rowe, Batz and Goodwin",137.2,27.9611,-81.9398,6049.2,0
4306590000000000.0,29-12-2020 13:29,"fraud_Conroy, Balistreri and Gorczany",40.97,40.1186,-87.2602,37428.97,0
2222000000000000.0,07-11-2020 10:54,fraud_Koss and Sons,51.28,38.9318,-89.9618,24434.58,0
3558880000000000.0,13-09-2020 20:48,fraud_Stark-Batz,60.75,35.2563,-111.95,43486.32,0
3564840000000000.0,31-08-2020 04:38,fraud_Nader-Heller,35.4,38.046,-122.1866,21520.88,0
630452000000.0,21-09-2020 23:23,fraud_Kerluke-Abshire,1.27,46.3535,-86.6345,21817.34,0
6538890000000000.0,19-10-2020 04:38,fraud_Dach-Nader,233.34,36.0244,-90.9288,28698.04,0
3583290000000000.0,24-08-2020 06:24,fraud_Hintz-Bruen,19.64,35.0203,-106.5503,30470.92,0
6534630000000000.0,30-10-2020 14:26,fraud_Dietrich-Fadel,79.97,44.3346,-73.098,27244.13,0
345389000000000.0,22-12-2020 09:32,"fraud_Tromp, Kerluke and Glover",33.02,33.9215,-89.6782,28319.82,0
4585130000000.0,15-11-2020 23:07,fraud_Kassulke Inc,1.41,39.7417,-93.6289,41765.51,0
4740710000000000.0,14-11-2020 16:16,fraud_Hamill-D'Amore,9.91,41.1901,-74.0436,1946.77,0
3553630000000000.0,17-09-2020 01:36,fraud_Cummerata-Jones,67.14,48.34,-122.3456,30604.09,0
4178100000000000.0,13-10-2020 15:13,fraud_Fahey Inc,8.09,41.9488,-86.4913,1215.15,0
180069000000000.0,10-12-2020 13:16,fraud_Heller PLC,6.36,41.5177,-78.2536,28048.54,0
4.31137e+18,21-12-2020 15:21,fraud_Daugherty-Thompson,15.85,40.7692,-103.0968,10953.39,0
213164000000000.0,01-09-2020 16:41,fraud_Little Ltd,50.6,33.141,-82.515,42836.72,0
6011540000000000.0,06-12-2020 17:59,fraud_Pfeffer and Sons,3.44,38.8089,-78.7776,16281.17,0
3534330000000000.0,20-09-2020 08:13,fraud_Rowe-Vandervort,58.34,45.2857,-108.9082,27036.15,0
30270400000000.0,18-12-2020 18:21,fraud_Terry Ltd,15.26,40.6761,-91.0391,11302.69,0
30153500000000.0,14-09-2020 04:30,fraud_Klein Group,3.09,31.8287,-99.427,4775.47,0
2269770000000000.0,04-11-2020 01:07,fraud_Friesen-D'Amore,61.43,42.6835,-77.8664,44059.45,0
3565420000000000.0,18-10-2020 05:10,fraud_Emard Inc,48.53,38.9763,-87.3667,29957.41,0
30026800000000.0,30-07-2020 16:05,fraud_Tillman LLC,598.93,32.9013,-91.0286,6017.36,0
3549200000000000.0,25-12-2020 20:08,fraud_Romaguera and Sons,2.69,43.5835,-70.3457,37713.33,0
180011000000000.0,06-09-2020 08:30,fraud_Buckridge PLC,30.3,41.2153,-90.9879,46584.74,0
4.95683e+18,20-09-2020 20:06,fraud_Fritsch and Sons,23.2,40.6747,-74.2239,6814.13,0
6534630000000000.0,20-09-2020 15:07,fraud_Schuppe-Schuppe,5.19,44.3346,-73.098,2472.96,0
4969860000000000.0,30-07-2020 00:20,fraud_Harris Inc,83.63,29.9975,-90.2146,37737.86,0
4254070000000000.0,08-11-2020 23:28,"fraud_Crist, Jakubowski and Littel",1.43,42.0737,-78.0594,20948.99,0
6011310000000000.0,07-11-2020 14:13,"fraud_Konopelski, Schneider and Hartmann",39.46,34.6205,-86.551,46192.64,0
4247920000000.0,17-11-2020 11:40,fraud_Turcotte-Halvorson,93.07,39.537,-83.455,27321.19,0
5289290000000000.0,29-11-2020 18:05,"fraud_Parker, Nolan and Trantow",137.32,45.5197,-123.8761,32093.57,0
3533180000000000.0,30-12-2020 00:28,"fraud_Lehner, Mosciski and King",2.0,40.8731,-96.1528,48922.91,0
2703190000000000.0,20-10-2020 17:43,fraud_Runte-Mohr,36.91,36.0788,-81.1781,25118.12,0
377027000000000.0,25-08-2020 15:44,fraud_Labadie LLC,1.6,37.3272,-91.0243,40144.02,0
4003990000000000.0,17-12-2020 20:25,fraud_Kozey-Boehm,7.85,33.3224,-86.9657,9927.01,0
4822370000000000.0,10-09-2020 00:43,"fraud_Raynor, Reinger and Hagenes",50.41,28.0758,-81.5929,10204.17,0
36913600000000.0,09-07-2020 11:28,fraud_Kunde-Sanford,193.46,43.6498,-116.4306,49287.34,0
30267000000000.0,26-12-2020 01:50,"fraud_Morissette, Weber and Wiegand",55.99,37.1349,-77.7364,35588.92,0
340954000000000.0,01-09-2020 18:32,fraud_Hoppe-Parisian,134.76,42.5164,-82.9832,11167.37,0
4.12873e+18,02-11-2020 16:42,"fraud_Becker, Harris and Harvey",7.27,31.3833,-95.0619,9613.67,0
4446370000000000.0,13-10-2020 11:06,fraud_Kutch and Sons,122.11,37.9073,-75.5089,13010.0,0
4969860000000000.0,12-07-2020 07:31,fraud_Harris Group,167.11,29.9975,-90.2146,10169.69,0
3589290000000000.0,01-12-2020 18:43,fraud_Hoppe-Parisian,23.49,43.7557,-97.5936,44732.72,0
4.31958e+18,15-09-2020 06:07,"fraud_Osinski, Ledner and Leuschke",114.53,37.1788,-82.695,17222.62,0
3517530000000000.0,30-12-2020 15:04,"fraud_Goyette, Howell and Collier",224.25,41.1573,-88.0619,48261.93,0
36721400000000.0,17-12-2020 01:34,fraud_Metz-Boehm,8.3,42.4999,-74.6117,6573.85,0
3540860000000000.0,03-08-2020 12:07,fraud_Brown-Greenholt,31.07,44.7957,-110.6137,26477.75,0
4006050000000.0,31-08-2020 06:56,"fraud_Rodriguez, Yost and Jenkins",2.36,36.8347,-84.4436,11435.86,0
4149640000000.0,19-10-2020 23:42,fraud_Schumm PLC,24.24,33.9778,-86.5598,33070.7,0
4837000000000000.0,30-10-2020 19:56,"fraud_Hartmann, Rowe and Hermann",6.35,46.0062,-86.2555,3679.72,0
4.95683e+18,08-09-2020 02:59,fraud_Kiehn-Emmerich,81.03,40.6747,-74.2239,33930.38,0
6011920000000000.0,06-12-2020 11:18,"fraud_Kutch, Hermiston and Farrell",64.46,43.1699,-72.8515,48631.98,0
3523900000000000.0,29-12-2020 17:28,"fraud_Romaguera, Wehner and Tromp",25.0,40.8798,-73.9067,41804.35,0
4935860000000000.0,30-11-2020 00:47,fraud_Barton Inc,81.78,32.8088,-83.174,45889.75,0
36913600000000.0,23-06-2020 08:50,fraud_Kutch Group,70.33,43.6498,-116.4306,49954.87,0
370819000000000.0,27-06-2020 22:55,fraud_Jast-McDermott,9.03,39.9373,-79.1865,16354.95,0
3543590000000000.0,05-12-2020 18:59,fraud_Schoen Ltd,70.61,40.4603,-79.0097,38328.8,0
3523840000000000.0,10-09-2020 16:05,fraud_Pagac LLC,8.44,32.6176,-86.9475,7336.25,0
4265780000000000.0,25-12-2020 07:28,"fraud_Roob, Conn and Tremblay",15.76,35.2087,-92.2123,24594.11,0
4.98985e+18,24-10-2020 16:07,fraud_Lemke and Sons,1.89,34.1832,-81.5324,16076.86,0
4294930000000.0,13-07-2020 09:21,fraud_Stoltenberg-Beatty,26.82,37.3696,-80.1284,25073.6,0
4169760000000000.0,23-06-2020 14:16,"fraud_Gutmann, McLaughlin and Wiza",38.07,40.2236,-76.538,38511.16,0
4.73685e+18,16-09-2020 16:02,fraud_Champlin and Sons,70.24,44.8816,-73.6408,47806.78,0
503848000000.0,12-12-2020 15:53,fraud_Morissette PLC,3.03,26.529,-82.0916,20837.73,0
342351000000000.0,04-08-2020 22:12,fraud_Wilkinson PLC,78.18,33.1194,-83.8235,21136.08,0
3556610000000000.0,31-12-2020 20:14,fraud_Cartwright PLC,106.28,29.0393,-95.4401,11206.67,0
4509920000000000.0,15-07-2020 17:26,"fraud_Turner, Ziemann and Lehner",49.84,43.2893,-97.1904,46011.3,0
5501080000000000.0,30-12-2020 00:00,fraud_Kuphal-Toy,82.1,41.1464,-81.5107,22745.47,0
4707870000000000.0,11-12-2020 20:54,fraud_Thiel Ltd,5.86,36.7558,-83.1838,12097.68,0
6011380000000000.0,13-07-2020 20:01,fraud_Spencer PLC,12.63,41.6423,-104.1974,38255.89,0
60422928733.0,06-12-2020 10:02,fraud_Kling-Ernser,1.61,33.6028,-81.9748,37019.3,0
378858000000000.0,14-07-2020 02:07,fraud_Berge LLC,90.73,33.5494,-111.9565,21512.56,0
4.59974e+18,04-09-2020 20:00,fraud_Gerhold LLC,34.41,36.3846,-89.4649,18196.95,0
4681600000000000.0,13-08-2020 17:05,fraud_Fadel Inc,36.74,39.9148,-80.731,41384.93,0
4653880000000000.0,06-07-2020 17:47,fraud_Rolfson-Kunde,5.91,37.0581,-86.1938,33892.9,0
4170690000000000.0,06-12-2020 22:25,fraud_Keeling-Crist,314.64,35.6665,-97.4798,34523.18,0
4003990000000000.0,22-09-2020 08:53,fraud_Bernhard Inc,109.79,33.3224,-86.9657,12118.88,0
4342530000000000.0,17-11-2020 07:46,fraud_Huel-Langworth,8.41,42.2281,-76.1625,33284.9,0
213127000000000.0,28-12-2020 12:43,fraud_Dickinson Ltd,3.14,27.5155,-99.4986,48560.74,0
3579200000000000.0,04-09-2020 19:23,"fraud_Bradtke, Torp and Bahringer",72.23,44.9437,-91.0294,11635.05,0
3513620000000000.0,15-12-2020 15:31,"fraud_Hartmann, Rowe and Hermann",5.23,43.7588,-97.8712,42647.93,0
6011550000000000.0,09-12-2020 11:14,"fraud_Baumbach, Feeney and Morar",88.04,41.0552,-110.1603,7543.46,0
2222000000000000.0,08-12-2020 10:34,fraud_Emard Inc,65.8,38.9318,-89.9618,6836.42,0
373043000000000.0,13-07-2020 01:56,fraud_Huels-Hahn,66.93,29.479,-95.9681,48178.66,0
4682740000000000.0,07-10-2020 02:37,fraud_Auer-Mosciski,143.17,38.6547,-92.8929,5546.82,0
30042400000000.0,22-12-2020 17:15,fraud_Schuppe LLC,5.8,40.9051,-73.3309,33815.5,0
5410060000000000.0,22-08-2020 20:01,fraud_Windler LLC,52.56,44.5592,-87.8235,34427.58,0
3560800000000000.0,10-09-2020 23:01,"fraud_Kuhic, Bins and Pfeffer",8.07,46.1838,-101.2589,44260.41,0
2657850000000000.0,05-10-2020 06:52,fraud_Kihn Inc,6.03,42.3749,-83.1087,42687.73,0
2512310000000000.0,08-08-2020 03:02,fraud_Spencer PLC,1.89,42.5164,-82.9832,23682.05,0
2706980000000000.0,01-11-2020 20:27,fraud_Breitenberg LLC,500.22,39.283,-82.3977,29022.06,0
4.40001e+18,11-08-2020 14:15,"fraud_Bradtke, Torp and Bahringer",13.24,41.4972,-98.7858,50039.53,0
4198470000000.0,03-12-2020 16:43,fraud_Gottlieb Group,5.11,41.4768,-95.3509,47467.72,0
6526780000000000.0,17-11-2020 23:35,fraud_Leffler-Goldner,35.25,40.6868,-73.823,34322.94,0
3502380000000000.0,15-09-2020 15:16,fraud_Bins-Howell,32.57,30.5354,-95.4532,41466.12,0
2296010000000000.0,21-07-2020 15:09,fraud_Kirlin and Sons,48.78,40.6816,-73.9798,16046.38,0
213157000000000.0,02-09-2020 23:02,fraud_Weber and Sons,16.33,34.1556,-118.2322,1527.14,0
4561550000000.0,01-08-2020 16:18,fraud_Cormier LLC,26.06,34.9889,-106.0609,16068.2,0
30510900000000.0,01-09-2020 01:17,"fraud_Raynor, Feest and Miller",48.08,42.3958,-83.3772,43597.79,0
30082000000000.0,13-12-2020 01:28,fraud_Rau and Sons,74.66,26.1184,-81.7361,39407.13,0
3583790000000000.0,02-11-2020 06:50,fraud_O'Keefe-Hudson,76.98,34.847,-98.9836,14297.56,0
3517530000000000.0,26-09-2020 07:15,fraud_Kiehn Inc,96.72,41.1573,-88.0619,43145.64,0
2242540000000000.0,26-10-2020 09:56,fraud_Corwin-Collins,35.31,38.4921,-85.4524,1368.23,0
3525590000000000.0,20-07-2020 20:24,"fraud_Larkin, Stracke and Greenfelder",1.43,36.0424,-79.3242,28711.22,0
3576510000000000.0,10-07-2020 06:46,fraud_Huels-Hahn,81.81,33.1044,-81.0221,25572.7,0
4740710000000000.0,26-10-2020 23:49,"fraud_Lowe, Dietrich and Erdman",38.11,41.1901,-74.0436,30811.47,0
3541690000000000.0,03-10-2020 12:15,fraud_Hackett Group,5.1,31.1989,-81.3322,35177.1,0
4254070000000000.0,05-11-2020 17:07,fraud_Schroeder Group,134.22,42.0737,-78.0594,12271.87,0
30044300000000.0,21-07-2020 14:29,fraud_Schmeler-Howe,4.52,26.4722,-81.8122,13315.16,0
36485900000000.0,13-07-2020 19:33,fraud_Morissette PLC,126.94,40.4971,-82.8342,2163.15,0
3506590000000000.0,04-10-2020 23:24,"fraud_Hettinger, McCullough and Fay",151.31,38.577,-90.5255,19466.09,0
571465000000.0,03-08-2020 20:58,fraud_Ruecker-Mayert,53.49,43.0048,-108.8964,12208.44,0
4900630000000.0,22-08-2020 13:26,"fraud_Gutmann, McLaughlin and Wiza",109.74,33.9056,-118.0818,17496.9,0
4430880000000000.0,16-10-2020 11:53,fraud_Heidenreich PLC,129.43,39.3199,-106.6596,11630.25,0
213125000000000.0,27-07-2020 07:08,"fraud_Mosciski, Ziemann and Farrell",10.9,42.32,-78.0943,25694.27,0
4427810000000.0,27-07-2020 17:52,fraud_Cruickshank-Mills,56.7,33.3305,-105.6933,39653.16,0
3554850000000000.0,04-12-2020 06:57,"fraud_Schaefer, Maggio and Daugherty",75.76,36.1043,-97.0609,1942.76,0
675946000000.0,14-08-2020 17:41,"fraud_Kutch, Steuber and Gerhold",69.36,40.7687,-80.3592,11267.91,0
180068000000000.0,31-10-2020 20:38,fraud_Daugherty LLC,72.93,42.9385,-88.395,31311.74,0
3535810000000000.0,23-06-2020 19:00,fraud_Lind-Buckridge,77.96,39.39,-88.9597,39940.38,0
4119760000000000.0,03-09-2020 20:52,fraud_Wilkinson LLC,24.26,40.7152,-89.2706,38468.77,0
38052000000000.0,17-11-2020 23:56,"fraud_Jones, Sawayn and Romaguera",1.43,30.33,-95.0202,19136.29,0
4.46746e+18,31-12-2020 03:53,"fraud_Lockman, West and Runte",71.47,28.06,-82.4079,30390.74,0
4220350000000.0,03-10-2020 10:42,fraud_Lynch Ltd,3.16,42.8223,-83.2829,46731.36,0
675990000000.0,30-07-2020 11:14,fraud_Bauch-Raynor,125.39,41.0767,-74.5982,21119.23,0
3553630000000000.0,24-12-2020 19:13,fraud_Barrows PLC,9.55,48.34,-122.3456,5163.13,0
343746000000000.0,25-07-2020 20:48,fraud_Hamill-D'Amore,8.43,44.8605,-85.8138,43417.21,0
3559720000000000.0,07-09-2020 09:00,fraud_Vandervort-Funk,98.76,42.4048,-88.3054,24404.63,0
3567880000000000.0,23-09-2020 03:18,fraud_Kassulke PLC,14.09,44.0577,-76.0196,24097.85,0
36078100000000.0,14-07-2020 07:58,fraud_Pfeffer and Sons,1.62,37.2692,-82.9161,32015.32,0
30428200000000.0,13-10-2020 16:48,"fraud_Kutch, Steuber and Gerhold",58.82,40.3087,-76.2963,11245.13,0
4.22599e+18,27-10-2020 09:52,fraud_Erdman-Kertzmann,80.36,20.0827,-155.488,13760.53,0
6011650000000000.0,29-08-2020 15:55,"fraud_Weber, Thiel and Hammes",98.22,38.2911,-92.7059,41112.78,0
30518200000000.0,20-09-2020 17:28,fraud_Spencer-Runolfsson,76.52,36.7154,-89.6287,26408.57,0
3501940000000000.0,23-08-2020 14:05,"fraud_Moore, Williamson and Emmerich",42.8,33.8155,-112.1202,39682.86,0
376445000000000.0,05-12-2020 20:48,"fraud_Streich, Dietrich and Barton",9.95,41.1558,-101.136,32825.94,0
4727240000000000.0,25-11-2020 12:16,"fraud_Koss, McLaughlin and Mayer",160.61,30.8635,-87.7644,18382.48,0
4066600000000.0,01-09-2020 01:14,fraud_Predovic Inc,5.48,37.8795,-82.7251,5049.74,0
4239440000000.0,22-12-2020 09:02,"fraud_Lockman, West and Runte",46.67,38.832,-77.12,1574.16,0
630452000000.0,30-08-2020 17:17,fraud_Schoen Ltd,7.84,46.3535,-86.6345,35352.86,0
378905000000000.0,04-09-2020 11:53,fraud_Luettgen PLC,63.55,35.7382,-98.7388,37697.03,0
4.76943e+18,17-10-2020 13:17,"fraud_Hermiston, Pacocha and Smith",85.08,40.5553,-77.4001,30407.57,0
3512370000000000.0,02-07-2020 01:00,fraud_Collier Inc,41.49,38.4305,-90.387,16317.48,0
4708990000000000.0,15-11-2020 01:44,fraud_Kozey-Boehm,3.06,35.8184,-91.3375,33185.75,0
3545110000000000.0,08-12-2020 22:08,"fraud_Cole, Hills and Jewess",216.25,33.4783,-90.5142,43920.43,1
4471570000000.0,21-12-2020 22:32,fraud_Kub-Heaney,60.32,36.4899,-79.4736,10354.66,0
3504180000000000.0,23-10-2020 06:18,"fraud_Schoen, Kuphal and Nitzsche",84.08,40.7641,-84.0973,34747.34,0
4599290000000000.0,20-10-2020 13:21,fraud_Keeling-Crist,148.7,38.0261,-97.6666,31943.28,0
213158000000000.0,28-12-2020 13:06,fraud_Kris-Padberg,3.96,41.606,-109.23,8340.08,0
